Year,Country,ISO3,Antimicrobial,DDD,Sector
2017,Slovakia,SVK,"Narrow spectrum penicillins",2161539.92,Hospital/Retail
2017,Slovakia,SVK,Oxazolidinones,10508.00,Hospital/Retail
2017,Slovakia,SVK,Phosphonics,0.00,Hospital/Retail
2017,Slovakia,SVK,Rifampicin,160400.01,Hospital/Retail
2017,Slovakia,SVK,Tetracyclines,3721950.06,Hospital/Retail
2017,Slovakia,SVK,Trimethoprim,876759.60,Hospital/Retail
2017,Slovenia,SVN,Aminoglycosides,34378.89,Retail
2017,Slovenia,SVN,"Broad spectrum penicillins",5407146.41,Retail
2017,Slovenia,SVN,Carbapenems,46039.29,Retail
2017,Slovenia,SVN,Cephalosporins,604489.57,Retail
2017,Slovenia,SVN,Fluoroquinolones,1075191.89,Retail
2017,Slovenia,SVN,Glycopeptides,3782.95,Retail
2017,Slovenia,SVN,Glycylcyclines,2040.00,Retail
2017,Slovenia,SVN,Lipopeptides,2544.29,Retail
2017,Slovenia,SVN,Macrolides,1432870.01,Retail
2017,Slovenia,SVN,Monobactams,33.23,Retail
2017,Slovenia,SVN,"Narrow spectrum penicillins",1400808.56,Retail
2017,Slovenia,SVN,Oxazolidinones,5976.50,Retail
2017,Slovenia,SVN,Phosphonics,0.00,Retail
2017,Slovenia,SVN,Rifampicin,0.00,Retail
2017,Slovenia,SVN,Tetracyclines,385865.93,Retail
2017,Slovenia,SVN,Trimethoprim,551760.10,Retail
2017,"South Africa",ZAF,Aminoglycosides,1789724.57,Retail
2017,"South Africa",ZAF,"Broad spectrum penicillins",114824701.48,Retail
2017,"South Africa",ZAF,Carbapenems,982002.23,Retail
2017,"South Africa",ZAF,Cephalosporins,19408659.68,Retail
2017,"South Africa",ZAF,Chloramphenicols,6250.00,Retail
2017,"South Africa",ZAF,Fluoroquinolones,28275546.42,Retail
2017,"South Africa",ZAF,Glycopeptides,350837.12,Retail
2017,"South Africa",ZAF,Glycylcyclines,50530.00,Retail
2017,"South Africa",ZAF,Lipopeptides,29757.14,Retail
2017,"South Africa",ZAF,Macrolides,32817905.17,Retail
2017,"South Africa",ZAF,"Narrow spectrum penicillins",1562699.24,Retail
2017,"South Africa",ZAF,Oxazolidinones,82214.49,Retail
2017,"South Africa",ZAF,Tetracyclines,49194447.65,Retail
2017,"South Africa",ZAF,Trimethoprim,22758805.94,Retail
2017,Spain,ESP,Aminoglycosides,1971910.55,Hospital/Retail
2017,Spain,ESP,"Broad spectrum penicillins",285096043.64,Hospital/Retail
2017,Spain,ESP,Carbapenems,1940986.62,Hospital/Retail
2017,Spain,ESP,Cephalosporins,48572749.63,Hospital/Retail
2017,Spain,ESP,Fluoroquinolones,50672567.00,Hospital/Retail
2017,Spain,ESP,Glycopeptides,751696.60,Hospital/Retail
2017,Spain,ESP,Glycylcyclines,47255.00,Hospital/Retail
2017,Spain,ESP,Lipopeptides,304574.63,Hospital/Retail
2017,Spain,ESP,Macrolides,62297113.45,Hospital/Retail
2017,Spain,ESP,Monobactams,50838.07,Hospital/Retail
2017,Spain,ESP,"Narrow spectrum penicillins",6931279.68,Hospital/Retail
2017,Spain,ESP,Others,67588.85,Hospital/Retail
2017,Spain,ESP,Oxazolidinones,502862.62,Hospital/Retail
2017,Spain,ESP,Phosphonics,2544399.77,Hospital/Retail
2017,Spain,ESP,Rifampicin,1426702.13,Hospital/Retail
2017,Spain,ESP,Tetracyclines,27854340.39,Hospital/Retail
2017,Spain,ESP,Trimethoprim,8267429.25,Hospital/Retail
2017,Sweden,SWE,Aminoglycosides,112655.07,Hospital/Retail
2017,Sweden,SWE,"Broad spectrum penicillins",3741272.56,Hospital/Retail
2017,Sweden,SWE,Carbapenems,199327.38,Hospital/Retail
2017,Sweden,SWE,Cephalosporins,807332.22,Hospital/Retail
2017,Sweden,SWE,Fluoroquinolones,3406894.33,Hospital/Retail
2017,Sweden,SWE,Glycopeptides,73693.45,Hospital/Retail
2017,Sweden,SWE,Glycylcyclines,2090.00,Hospital/Retail
2017,Sweden,SWE,Lipopeptides,12540.36,Hospital/Retail
2017,Sweden,SWE,Macrolides,2540569.49,Hospital/Retail
2017,Sweden,SWE,Monobactams,474.57,Hospital/Retail
2017,Sweden,SWE,"Narrow spectrum penicillins",21580953.46,Hospital/Retail
2017,Sweden,SWE,Others,31036.67,Hospital/Retail
2017,Sweden,SWE,Oxazolidinones,28327.00,Hospital/Retail
2017,Sweden,SWE,Phosphonics,6.59,Hospital/Retail
2017,Sweden,SWE,Tetracyclines,10679746.51,Hospital/Retail
2017,Sweden,SWE,Trimethoprim,1446522.26,Hospital/Retail
2017,Switzerland,CHE,Aminoglycosides,98041.60,Hospital/Retail
2017,Switzerland,CHE,"Broad spectrum penicillins",15024066.85,Hospital/Retail
2017,Switzerland,CHE,Carbapenems,217859.87,Hospital/Retail
2017,Switzerland,CHE,Cephalosporins,3519811.03,Hospital/Retail
2017,Switzerland,CHE,Chloramphenicols,101.00,Hospital/Retail
2017,Switzerland,CHE,Fluoroquinolones,5148836.42,Hospital/Retail
2017,Switzerland,CHE,Glycopeptides,88862.48,Hospital/Retail
2017,Switzerland,CHE,Glycylcyclines,1480.00,Hospital/Retail
2017,Switzerland,CHE,Lipopeptides,48120.36,Hospital/Retail
2017,Switzerland,CHE,Macrolides,4442577.00,Hospital/Retail
2017,Switzerland,CHE,Monobactams,2234.15,Hospital/Retail
2017,Switzerland,CHE,"Narrow spectrum penicillins",581311.39,Hospital/Retail
2017,Switzerland,CHE,Others,18331.67,Hospital/Retail
2017,Switzerland,CHE,Oxazolidinones,8907.00,Hospital/Retail
2017,Switzerland,CHE,Rifampicin,25230.00,Hospital/Retail
2017,Switzerland,CHE,Tetracyclines,2994097.28,Hospital/Retail
2017,Switzerland,CHE,Trimethoprim,1608085.96,Hospital/Retail
2017,"Taiwan ",TWN,Aminoglycosides,1277327.10,Hospital/Retail
2017,"Taiwan ",TWN,"Broad spectrum penicillins",53584095.21,Hospital/Retail
2017,"Taiwan ",TWN,Carbapenems,1656850.26,Hospital/Retail
2017,"Taiwan ",TWN,Cephalosporins,34477675.14,Hospital/Retail
2017,"Taiwan ",TWN,Chloramphenicols,492150.11,Hospital/Retail
2017,"Taiwan ",TWN,Fluoroquinolones,12167033.68,Hospital/Retail
2017,"Taiwan ",TWN,Glycopeptides,767506.06,Hospital/Retail
2017,"Taiwan ",TWN,Glycylcyclines,126874.99,Hospital/Retail
2017,"Taiwan ",TWN,Lipopeptides,73701.78,Hospital/Retail
2017,"Taiwan ",TWN,Macrolides,13297162.06,Hospital/Retail
2017,"Taiwan ",TWN,Monobactams,0.00,Hospital/Retail
2017,"Taiwan ",TWN,"Narrow spectrum penicillins",2002203.80,Hospital/Retail
2017,"Taiwan ",TWN,Others,259229.27,Hospital/Retail
2017,"Taiwan ",TWN,Oxazolidinones,59144.01,Hospital/Retail
2017,"Taiwan ",TWN,Phosphonics,24128.61,Hospital/Retail
2017,"Taiwan ",TWN,Rifampicin,197279.99,Hospital/Retail
2017,"Taiwan ",TWN,Tetracyclines,22280287.60,Hospital/Retail
2017,"Taiwan ",TWN,Trimethoprim,3654299.55,Hospital/Retail
2017,Thailand,THA,Aminoglycosides,2386356.20,Hospital/Retail
2017,Thailand,THA,"Broad spectrum penicillins",132056409.01,Hospital/Retail
2017,Thailand,THA,Carbapenems,1982471.83,Hospital/Retail
2017,Thailand,THA,Cephalosporins,24893762.51,Hospital/Retail
2017,Thailand,THA,Chloramphenicols,1302486.47,Hospital/Retail
2017,Thailand,THA,Fluoroquinolones,56775258.89,Hospital/Retail
2017,Thailand,THA,Glycopeptides,263324.71,Hospital/Retail
2017,Thailand,THA,Glycylcyclines,53165.00,Hospital/Retail
2017,Thailand,THA,Macrolides,40499647.86,Hospital/Retail
2017,Thailand,THA,"Narrow spectrum penicillins",35521998.53,Hospital/Retail
2017,Thailand,THA,Others,100383.35,Hospital/Retail
2017,Thailand,THA,Oxazolidinones,8965.00,Hospital/Retail
2017,Thailand,THA,Phosphonics,241259.21,Hospital/Retail
2017,Thailand,THA,Rifampicin,4705671.06,Hospital/Retail
2017,Thailand,THA,Tetracyclines,66097890.35,Hospital/Retail
2017,Thailand,THA,Trimethoprim,9925507.23,Hospital/Retail
2017,"Tunisia ",TUN,Aminoglycosides,1530402.76,Hospital/Retail
2017,"Tunisia ",TUN,"Broad spectrum penicillins",86652537.32,Hospital/Retail
2017,"Tunisia ",TUN,Carbapenems,371602.05,Hospital/Retail
2017,"Tunisia ",TUN,Cephalosporins,8347914.51,Hospital/Retail
2017,"Tunisia ",TUN,Chloramphenicols,33680.00,Hospital/Retail
2017,"Tunisia ",TUN,Fluoroquinolones,8056015.96,Hospital/Retail
2017,"Tunisia ",TUN,Glycopeptides,97591.20,Hospital/Retail
2017,"Tunisia ",TUN,Glycylcyclines,11660.00,Hospital/Retail
2017,"Tunisia ",TUN,Macrolides,24383046.85,Hospital/Retail
2017,"Tunisia ",TUN,"Narrow spectrum penicillins",4419536.05,Hospital/Retail
2017,"Tunisia ",TUN,Others,2296066.56,Hospital/Retail
2017,"Tunisia ",TUN,Oxazolidinones,3165.00,Hospital/Retail
2017,"Tunisia ",TUN,Phosphonics,9857.00,Hospital/Retail
2017,"Tunisia ",TUN,Rifampicin,224273.32,Hospital/Retail
2017,"Tunisia ",TUN,Tetracyclines,13677462.01,Hospital/Retail
2017,"Tunisia ",TUN,Trimethoprim,1516501.88,Hospital/Retail
2017,Türkiye,TUR,Aminoglycosides,3274388.31,Hospital/Retail
2017,Türkiye,TUR,"Broad spectrum penicillins",451472535.47,Hospital/Retail
2017,Türkiye,TUR,Carbapenems,2969865.43,Hospital/Retail
2017,Türkiye,TUR,Cephalosporins,350298712.99,Hospital/Retail
2017,Türkiye,TUR,Chloramphenicols,0.00,Hospital/Retail
2017,Türkiye,TUR,Fluoroquinolones,101341367.81,Hospital/Retail
2017,Türkiye,TUR,Glycopeptides,1083034.88,Hospital/Retail
2017,Türkiye,TUR,Glycylcyclines,338715.02,Hospital/Retail
2017,Türkiye,TUR,Lipopeptides,277700.69,Hospital/Retail
2017,Türkiye,TUR,Macrolides,122520953.37,Hospital/Retail
2017,Türkiye,TUR,"Narrow spectrum penicillins",14087295.49,Hospital/Retail
2017,Türkiye,TUR,Others,5569462.23,Hospital/Retail
2017,Türkiye,TUR,Oxazolidinones,256848.48,Hospital/Retail
2017,Türkiye,TUR,Phosphonics,0.00,Hospital/Retail
2017,Türkiye,TUR,Rifampicin,3517456.28,Hospital/Retail
2017,Türkiye,TUR,Tetracyclines,39321043.07,Hospital/Retail
2017,Türkiye,TUR,Trimethoprim,7851612.75,Hospital/Retail
2017,"United Arab Emirates",ARE,Aminoglycosides,287793.07,Retail
2017,"United Arab Emirates",ARE,"Broad spectrum penicillins",37158032.05,Retail
2017,"United Arab Emirates",ARE,Carbapenems,68394.00,Retail
2017,"United Arab Emirates",ARE,Cephalosporins,21399736.70,Retail
2017,"United Arab Emirates",ARE,Fluoroquinolones,12296246.64,Retail
2017,"United Arab Emirates",ARE,Glycopeptides,22407.00,Retail
2017,"United Arab Emirates",ARE,Glycylcyclines,4945.00,Retail
2017,"United Arab Emirates",ARE,Lipopeptides,0.00,Retail
2017,"United Arab Emirates",ARE,Macrolides,16376399.47,Retail
2017,"United Arab Emirates",ARE,Monobactams,0.00,Retail
2017,"United Arab Emirates",ARE,"Narrow spectrum penicillins",66.53,Retail
2017,"United Arab Emirates",ARE,Oxazolidinones,9432.00,Retail
2017,"United Arab Emirates",ARE,Rifampicin,2000.00,Retail
2017,"United Arab Emirates",ARE,Tetracyclines,7843890.14,Retail
2017,"United Arab Emirates",ARE,Trimethoprim,305760.00,Retail
2017,"United Kingdom",GBR,Aminoglycosides,3916268.41,Hospital/Retail
2017,"United Kingdom",GBR,"Broad spectrum penicillins",124570823.65,Hospital/Retail
2017,"United Kingdom",GBR,Carbapenems,1541492.72,Hospital/Retail
2017,"United Kingdom",GBR,Cephalosporins,8422286.53,Hospital/Retail
2017,"United Kingdom",GBR,Chloramphenicols,53053.40,Hospital/Retail
2017,"United Kingdom",GBR,Fluoroquinolones,17435892.33,Hospital/Retail
2017,"United Kingdom",GBR,Glycopeptides,2516209.02,Hospital/Retail
2017,"United Kingdom",GBR,Glycylcyclines,91285.02,Hospital/Retail
2017,"United Kingdom",GBR,Lipopeptides,181366.05,Hospital/Retail
2017,"United Kingdom",GBR,Macrolides,77108061.93,Hospital/Retail
2017,"United Kingdom",GBR,Monobactams,109017.60,Hospital/Retail
2017,"United Kingdom",GBR,"Narrow spectrum penicillins",68092943.39,Hospital/Retail
2017,"United Kingdom",GBR,Others,196797.99,Hospital/Retail
2017,"United Kingdom",GBR,Oxazolidinones,286343.02,Hospital/Retail
2017,"United Kingdom",GBR,Phosphonics,39945.28,Hospital/Retail
2017,"United Kingdom",GBR,Rifampicin,131160.00,Hospital/Retail
2017,"United Kingdom",GBR,Tetracyclines,132789734.77,Hospital/Retail
2017,"United Kingdom",GBR,Trimethoprim,29273296.35,Hospital/Retail
2017,"United States",USA,Aminoglycosides,16373424.18,Hospital/Retail
2017,"United States",USA,"Broad spectrum penicillins",909805679.10,Hospital/Retail
2017,"United States",USA,Carbapenems,9428507.94,Hospital/Retail
2017,"United States",USA,Cephalosporins,345113806.20,Hospital/Retail
2017,"United States",USA,Chloramphenicols,1959.87,Hospital/Retail
2017,"United States",USA,Fluoroquinolones,256128344.48,Hospital/Retail
2017,"United States",USA,Glycopeptides,23626892.83,Hospital/Retail
2017,"United States",USA,Glycylcyclines,261145.22,Hospital/Retail
2017,"United States",USA,Lipopeptides,6087494.25,Hospital/Retail
2017,"United States",USA,Macrolides,378733047.40,Hospital/Retail
